_id,title,link,source,bias_reason,factual,mudslinging,omission of source,opinion statements presented as fact,sensationalism,spin,factual_true,mudslinging_true,omission of source_true,opinion statements presented as fact_true,sensationalism_true,spin_true
66d49f050f611c80e6c2435a,Can you drive in Pakistan with a UK licence? Here's what you need to know,https://www.geo.tv/latest/562076-can-you-drive-in-pakistan-with-a-uk-licence-heres-what-you-need-to-know,GEO,"The article presents information clearly and objectively, focusing on the requirements for driving in Pakistan with a UK license.  It doesn't employ sensational language, subjective opinions, or unsupported claims. The article also doesn't engage in mudslinging or omission of sources.",1,0,0,0,0,0,,,,,,
66d49f050f611c80e6c2435b,"President Zardari, PM Shehbaz pay tribue to Ali Geelani on his death anniversary",https://www.geo.tv/latest/562041-president-zardari-pm-shehbaz-pay-tribue-to-ali-geelani-on-his-death-anniversary,GEO,"The article reports on the tributes paid by President Zardari and PM Shehbaz Sharif to Ali Geelani. It presents the information in a neutral tone without subjective language or unsupported claims.  The source is cited (APP/Facebook). While it mentions Geelani's advocacy for IIOJK people, this is presented as a statement of fact, not an endorsement.",1,0,0,0,0,0,,,,,,
66d49f050f611c80e6c2435c,PTI denies 'offering talks' to PML-N amid reports of 'indirect dialogue',https://www.geo.tv/latest/562034-pti-denies-offering-talks-to-pml-n-amid-reports-of-indirect-dialogue,GEO,"The article presents a neutral report of a press conference, conveying statements made by a party representative without editorial bias or subjective interpretation.  It directly quotes the source and does not engage in any sensationalism, mudslinging, or opinion-presenting-as-fact. The reporting is objective and relies on factual statements.",1,0,0,0,0,0,,,,,,
66d49f050f611c80e6c2435d,Former KP minister calls for judicial inquiry into corruption allegations,https://www.geo.tv/latest/562028-former-kp-minister-calls-for-judicial-inquiry-into-corruption-allegations,GEO,"The provided text is a news headline and excerpt that summarizes a former minister's call for a judicial inquiry.  It presents the information in a neutral and objective manner, without employing sensational language, subjective opinions, or unsupported claims. There is no evidence of spin, mudslinging, omission of source, or other forms of bias.",1,0,0,0,0,0,,,,,,
66d49f050f611c80e6c2435e,Cyclonic effects almost over in Karachi as 'Asna' moves 'far away',https://www.geo.tv/latest/562019-cyclonic-effects-almost-over-in-karachi-as-asna-moves-far-away,GEO,"The text presents objective information from a credible source (Pakistan Meteorological Department) about the weakening of a cyclone.  It lacks subjective language, sensationalism, or unsupported claims.",1,0,0,0,0,0,,,,,,
66d49f050f611c80e6c2435f,"Kidnaped army officer, relatives return home safely: ISPR",https://www.geo.tv/latest/561992-kidnaped-army-officer-relatives-return-home-safely-ispr,GEO,"The article reports on the safe return of a kidnapped army officer and his relatives, attributing the rescue to the efforts of tribal elders and local notables.  The statement is attributed to a credible source, the Inter-Services Public Relations (ISPR), and presents information objectively without sensationalism, opinion, or bias.",1,0,0,0,0,0,,,,,,
66d49f050f611c80e6c24360,Ruling PML-N opposes talks with PTI amid reports of ‘indirect dialogue',https://www.geo.tv/latest/561949-ruling-pml-n-opposes-dialogue-with-pti-amid-reports-of-indirect-dialogue,GEO,"The article presents factual information about the PML-N's stance on talks with the PTI, including statements from party leaders.  It reports on demands for an apology and mentions allegations of Indian support, presenting these as claims made by the PML-N. The article does not exhibit any clear signs of spin, opinion presented as fact, sensationalism, mudslinging, or omission of source.",1,0,0,0,0,0,,,,,,
66d49f050f611c80e6c24361,Kumrat Valley tourists rescued after Geo News highlights their plight,https://www.geo.tv/latest/561960-kumrat-valley-tourists-rescued-after-geo-news-highlights-their-plight,GEO,"The article reports on the rescue of tourists stranded in Kumrat Valley, providing factual information and attributing the information to the Khyber Pakhtunkhwa government.  There is no evidence of spin, opinion presented as fact, sensationalism, mudslinging, or omission of source.",1,0,0,0,0,0,,,,,,
66d49f050f611c80e6c24362,Sporadic rain lashes parts of Karachi as Cyclone Asna 'takes a westward turn',https://www.geo.tv/latest/561935-sporadic-rain-lashes-parts-of-karachi-as-cyclone-asna-spares-sindh-coast,GEO,"The text presents factual information about weather conditions in Karachi, including rainfall and the impact of Cyclone Asna.  It reports on the statements of the Pakistan Meteorological Department (PMD) without expressing opinions or biases. The description is objective, and the information is presented neutrally.",1,0,0,0,0,0,,,,,,
66d49f050f611c80e6c24363,Heavy rain in Karachi likely as cyclone moves away from Sindh's coast,https://www.geo.tv/latest/561859-heavy-rain-in-karachi-likely-as-cyclone-moves-away-from-sindhs-coast,GEO,"The article reports on the weather situation in Karachi, providing factual information about the cyclone's movement and rainfall recorded in the city.  There is no evidence of spin, opinion presented as fact, sensationalism, mudslinging, or omission of source.",1,0,0,0,0,0,,,,,,
66d49f050f611c80e6c24364,Karsaz accident: Crystal meth confirmed in suspect's blood sample,https://www.geo.tv/latest/561909-karsaz-accident-crystal-meth-confirmed-in-suspects-blood-sample,GEO,"The article presents factual information regarding a traffic accident, including details about the investigation and the confirmation of a banned substance in the suspect's blood sample.  It does not exhibit any signs of spin, opinion presented as fact, sensationalism, mudslinging, or omission of source. The reporting is objective and evidence-based.",1,0,0,0,0,0,,,,,,
66d49f050f611c80e6c24365,"Rains, floods kill at least 88 people in KP since July",https://www.geo.tv/latest/561886-rains-floods-kill-at-least-88-people-in-kp-since-july,GEO,"The article reports on the death toll and damages caused by rains and floods in KP, providing specific numbers of casualties (including children, men, and women) and damaged houses.  It uses neutral language and does not present opinions or interpretations as facts.  While it doesn't include sources, the factual nature of the reported numbers and the lack of subjective language allows for labeling it as Factual.",1,0,0,0,0,0,,,,,,
66d49f050f611c80e6c24366,"Sindh, including Karachi, braces for heavy rains as Cyclone Asna draws closer",https://www.geo.tv/latest/561828-sindh-including-karachi-braces-for-heavy-rains-as-cyclone-asna-draws-closer,GEO,"The provided text reports on the weather forecast for heavy rains in Karachi due to Cyclone Asna. It uses neutral language, cites the Pakistan Meteorological Department (PMD) as a source, and presents information objectively without any spin, sensationalism, or subjective opinions.",1,0,0,0,0,0,,,,,,
66d49f050f611c80e6c24367,"PM Shehbaz 'woos' Fazl as PTI, JUI-F join hands in parliament",https://www.geo.tv/latest/561816-pm-shehbaz-woos-fazl-as-pti-jui-f-join-hands-in-parliament,GEO,"The article presents factual information about a meeting between PM Shehbaz Sharif and Maulana Fazlur Rehman, focusing on political developments and collaborations.  It doesn't employ sensational language, subjective opinions, or unsupported claims. The article directly quotes official sources such as the PID (Press Information Department) and reports on the meeting's purpose and outcomes without editorial bias.",1,0,0,0,0,0,,,,,,
66d49f050f611c80e6c24368,Pakistani sculptor Shabir Ahmed Mir breathes 'Life' into Kommogene Biennale 2024,https://www.geo.tv/latest/561798-pakistani-sculptor-shabir-ahmed-mir-breathes-life-into-kommogene-biennale-2024,GEO,"The article presents a neutral account of a Pakistani sculptor's work displayed at an art biennale. It uses objective language, focuses on factual details about the artwork and its context, and avoids subjective opinions or sensationalism.",1,0,0,0,0,0,,,,,,
66d49f08b1e1fe8b58dc7c23,Parts of country including Karachi to receive more rain from Sept 2: PMD,https://www.thenews.com.pk/latest/1226089-parts-of-country-including-karachi-to-receive-more-rain-from-sept-2-pmd,THE NEWS INTERNATIONAL,"The article presents information about upcoming rain in parts of the country, including Karachi, citing the Pakistan Meteorological Department (PMD) as the source.  It does not contain subjective language, unsupported claims, or sensationalism. The inclusion of a photo adds context but does not introduce bias. The article objectively reports on the weather forecast.",1,0,0,0,0,0,,,,,,
66d49f08b1e1fe8b58dc7c24,Kaiser Bengali's resignation: Govt calls economist's claims a 'misunderstanding',https://www.thenews.com.pk/latest/1226090-kaiser-bengalis-resignation-govt-calls-economists-claims-a-misunderstanding,THE NEWS INTERNATIONAL,"The article presents a factual report of Dr. Kaiser Bengali's resignation and the government's response, without exhibiting any signs of spin, opinion presented as fact, sensationalism, mudslinging, or omission of source.  It sticks to the facts of the resignation and the government's statement.",1,0,0,0,0,0,,,,,,
66d49f08b1e1fe8b58dc7c25,"PM hails lower inflation, Moody's upgrade as signs of economic stability",https://www.thenews.com.pk/latest/1226075-pm-shehbaz-expresses-satisfaction-over-drop-in-inflation-moodys-rating-upgrade,THE NEWS INTERNATIONAL,"The article presents a neutral report of the Prime Minister's statement, focusing on the factual aspects of the decline in inflation and the Moody's upgrade.  It does not contain subjective language, unsupported claims, or sensationalism. The article is attributed to a reputable source (Reuters) and presents the information objectively.",1,0,0,0,0,0,,,,,,
66d49f08b1e1fe8b58dc7c26,"13 IPP owners summoned after govt finds 'additional profiteering', say sources",https://www.thenews.com.pk/latest/1226061-13-ipp-owners-summoned-after-govt-finds-additional-profiteering-say-sources,THE NEWS INTERNATIONAL,"The article presents factual information about the government's investigation into independent power producers and their alleged profiteering.  It cites sources and avoids subjective language or emotional appeals. While the headline might seem slightly sensationalist, the body of the text sticks to neutral reporting. No clear indication of bias is found.",1,0,0,0,0,0,,,,,,
66d49f08b1e1fe8b58dc7c27,"President, PM remember Syed Ali Geelani on his third death anniversary",https://www.thenews.com.pk/latest/1226053-president-pm-remember-syed-ali-geelani-on-his-third-death-anniversary,THE NEWS INTERNATIONAL,"The article reports on the actions of President Asif Ali Zardari and Prime Minister Shehbaz Sharif in remembering Syed Ali Shah Geelani on his third death anniversary.  It provides factual information without exhibiting any bias indicators like spin, opinion presented as fact, sensationalism, mudslinging, or omission of source. The reporting is objective and neutral.",1,0,0,0,0,0,,,,,,
66d49f08b1e1fe8b58dc7c28,'No talks offered to PML-N': PTI chief refutes reports of parleys,https://www.thenews.com.pk/latest/1226043-no-talks-offered-to-pml-n-pti-chief-refutes-reports-of-parleys,THE NEWS INTERNATIONAL,"The article presents a straightforward report of a statement made by PTI Chairman Barrister Gohar Khan, refuting claims of talks with the PML-N.  It does not contain subjective language, sensationalism, or any other signs of bias. The article directly quotes the chairman and presents the information neutrally.",1,0,0,0,0,0,,,,,,
66d49f08b1e1fe8b58dc7c29,Mpox concerns mount in Pakistan as tally hits five,https://www.thenews.com.pk/latest/1226038-mpox-concerns-mount-in-pakistan-as-tally-hits-five,THE NEWS INTERNATIONAL,"The article presents information about the increase in mpox cases in Pakistan in a neutral and objective manner. It reports the facts without using sensational language, subjective opinions, or unsupported claims.  The article cites a source (PPI) and focuses on factual information, such as the number of cases and screening measures at the airport. There is no evidence of spin, opinion presented as fact, sensationalism, mudslinging, or omission of source.",1,0,0,0,0,0,,,,,,
66d49f08b1e1fe8b58dc7c2a,Shakeel Ahmad demands judicial inquiry into graft allegations,https://www.thenews.com.pk/latest/1226033-shakeel-ahmad-demands-judicial-inquiry-into-graft-allegations,THE NEWS INTERNATIONAL,"The article presents a neutral report of Shakeel Ahmad Khan's demand for a judicial inquiry into corruption allegations.  It lacks subjective language, sensationalism, or any clear signs of bias. The article reports the facts without taking sides.",1,0,0,0,0,0,,,,,,
66d49f08b1e1fe8b58dc7c2b,Light rain expected in Karachi as cyclone 'Asna' moves far away,https://www.thenews.com.pk/latest/1226027-light-rain-expected-in-karachi-as-cyclone-asna-moves-far-away,THE NEWS INTERNATIONAL,"The article presents objective information about the movement of cyclone 'Asna' and its impact on Karachi, supported by a cited source (Pakistan Meteorological Department). It does not exhibit spin, sensationalism, mudslinging, or opinion statements presented as fact.  The language is neutral and descriptive, and the information is verifiable.",1,0,0,0,0,0,,,,,,
66d49f08b1e1fe8b58dc7c2c,200 stranded tourists rescued in rain-hit Kumrat Valley,https://www.thenews.com.pk/latest/1225813-dozens-of-stranded-tourists-rescued-in-rain-hit-kumrat-valley,THE NEWS INTERNATIONAL,"The article reports on the rescue of 200 tourists from Kumrat Valley in a neutral and objective manner. It provides factual information about the event without using sensational language, subjective opinions, or unsupported claims.  The report includes details about the rescue operation and the cause of the tourists' stranding (heavy rains and road destruction). There is no evidence of spin, opinion presented as fact, sensationalism, mudslinging, or omission of source.",1,0,0,0,0,0,,,,,,
66d49f08b1e1fe8b58dc7c2d,PML-N opposes dialogue with PTI after reports of 'indirect dialogue',https://www.thenews.com.pk/latest/1225804-pml-n-opposes-dialogue-with-pti-after-reports-of-indirect-dialogue,THE NEWS INTERNATIONAL,"The article presents a factual report of PML-N's opposition to dialogue with PTI, citing statements from party leaders and referring to reports of indirect communication.  It doesn't employ sensational language, personal attacks, or unsupported claims. The information is presented neutrally, without bias.",1,0,0,0,0,0,,,,,,
66d49f08b1e1fe8b58dc7c2e,Karachi receives intermittent rains as Cyclone Asna moves away from Sindh coast,https://www.thenews.com.pk/latest/1225782-karachi-receives-intermittent-rains-as-cyclone-asna-moves-away-from-sindh-coast,THE NEWS INTERNATIONAL,"The article reports on the weather event objectively, using neutral language and providing factual information. There is no evidence of spin, opinion presented as fact, sensationalism, mudslinging, or omission of source.",1,0,0,0,0,0,,,,,,
66d49f08b1e1fe8b58dc7c2f,Crystal meth 'found' in Karsaz accident suspect's blood sample,https://www.thenews.com.pk/latest/1225756-crystal-meth-found-in-karsaz-accident-suspects-blood-sample,THE NEWS INTERNATIONAL,"The article reports factual information about the discovery of methamphetamine in a blood sample related to a traffic accident.  It presents the information in a neutral and objective manner, without using sensational language or subjective opinions. The article does not show any signs of spin, opinion presented as fact, sensationalism, mudslinging, or omission of source.",1,0,0,0,0,0,,,,,,
66d49f08b1e1fe8b58dc7c30,"Cyclone Asna moving away from Sindh coast, PMD says",https://www.thenews.com.pk/latest/1225714-cyclone-asna-moving-away-from-sindh-coast-pmd-says,THE NEWS INTERNATIONAL,"The article reports on the movement of Cyclone Asna using objective language and cites a credible source (the National Disaster Management Authority).  It does not employ sensational language, spin, or opinion statements presented as facts. The information is presented neutrally and without bias.",1,0,0,0,0,0,,,,,,
66d49f08b1e1fe8b58dc7c31,"88 people die after rain, floods in KP since July",https://www.thenews.com.pk/latest/1225743-88-people-die-after-rain-floods-in-kp-since-july,THE NEWS INTERNATIONAL,"The article reports on the death toll from recent rains and floods in KP, citing the Provincial Disaster Management Authority as the source.  It doesn't employ sensational language, subjective opinions, or unsupported claims. The inclusion of an image adds context without bias.",1,0,0,0,0,0,,,,,,
66d49f08b1e1fe8b58dc7c32,"Sindh, including Karachi, braces for torrents as Cyclone Asna draws near",https://www.thenews.com.pk/latest/1225437-sindh-including-karachi-braces-for-torrents-as-cyclone-asna-draws-near,THE NEWS INTERNATIONAL,"The provided text is a news excerpt reporting on an impending cyclone. It presents factual information, namely, a weather warning from the Pakistan Meteorological Department, and does not exhibit any signs of media bias such as spin, opinion presented as fact, sensationalism, mudslinging, or omission of source. The language is neutral and objective, focusing on conveying the impending weather event.",1,0,0,0,0,0,,,,,,
66d49f08b1e1fe8b58dc7c33,PM Shehbaz 'seeks JUI-F support to govt' in meeting with Fazl,https://www.thenews.com.pk/latest/1225448-pm-shehbaz-seeks-jui-f-support-to-govt-in-meeting-with-fazl,THE NEWS INTERNATIONAL,"The article mentions a meeting between PM Shehbaz Sharif and Maulana Fazlur Rehman, but lacks specific details about the content of their discussion.  Crucially, the statement that Maulana Fazlur Rehman agreed to cooperate with the ""major opposition party the Pakistan Tehreek-e-Insaf"" is presented without a source.  This omission prevents readers from verifying the claim and understanding the context of the reported agreement.",0,0,1,0,0,0,,,,,,
66d49f08b1e1fe8b58dc7c34,93 Pakistani students heading to UK on Chevening and Commonwealth scholarships,https://www.thenews.com.pk/latest/1225443-93-pakistani-students-heading-to-uk-on-chevening-and-commonwealth-scholarships,THE NEWS INTERNATIONAL,"The article presents objective information about Pakistani students receiving scholarships, supported by a photograph and the mention of the British High Commissioner.  There is no evidence of spin, opinion presented as fact, sensationalism, mudslinging, or omission of source.",1,0,0,0,0,0,,,,,,
66d49f08b1e1fe8b58dc7c35,Security forces kill 12 terrorists in Tirah Valley IBOs: ISPR,https://www.thenews.com.pk/latest/1225442-security-forces-kill-12-terrorists-in-tirah-valley-ibo-ispr,THE NEWS INTERNATIONAL,"The article reports on a military operation with a neutral tone, providing verifiable information from a credible source (ISPR). It avoids subjective language, sensationalism, or opinion statements.  The information presented is factual and attributed to a verifiable source.",1,0,0,0,0,0,,,,,,
66d49f08b1e1fe8b58dc7c36,Coastal areas on cyclone alert with deep depression 120km away from Karachi,https://www.thenews.com.pk/latest/1225358-coastal-areas-on-cyclone-alert-with-deep-depression-200km-away-from-karachi,THE NEWS INTERNATIONAL,"The text presents information about a deep depression approaching Karachi in a neutral and objective manner.  It uses factual language, cites a source (Pakistan Meteorology), and avoids sensationalism or subjective interpretations.",1,0,0,0,0,0,,,,,,
66d5f59c6dfd3b531f3f5b10,"Reckless bus driving claims two lives, injures 9 others in Karachi’s Site area: police",https://www.dawn.com/news/1856451/reckless-bus-driving-claims-two-lives-injures-9-others-in-karachis-site-area-police,DAWN,"The article reports on the incident in a neutral and objective manner, providing factual details such as the number of casualties, the police statement, the legal charges filed, and the details of the investigation. It also mentions similar past incidents without expressing any subjective opinions or using emotionally charged language.  The article relies on verifiable information from credible sources, including police officials and official reports.  There is no evidence of spin, sensationalism, mudslinging, omission of sources, or opinion presented as fact.",1,0,0,0,0,0,,,,,,
66d5f59c6dfd3b531f3f5b11,Army personnel among 3 dead as landslide hits bus on Karakoram Highway in KP’s Dasu,https://www.dawn.com/news/1856401/army-personnel-among-3-dead-as-landslide-hits-bus-on-karakoram-highway-in-kps-dasu,DAWN,"The article reports on a landslide and subsequent deaths and injuries in a neutral and objective manner.  It provides specific details, quotes officials, and cites sources such as the District Police Officer, Rescue 1122, and the Provincial Disaster Management Authority. The article also includes information on the weather advisory and the response of authorities in Punjab. There is no evidence of spin, opinion presented as fact, sensationalism, mudslinging, or omission of sources.",1,0,0,0,0,0,,,,,,
66d5f59c6dfd3b531f3f5b12,IHC full bench to resume hearing contempt plea over ‘malicious campaign’ against judge on Sept 19,https://www.dawn.com/news/1856409/ihc-full-bench-to-resume-hearing-contempt-plea-over-malicious-campaign-against-judge-on-sept-19,DAWN,"The article presents a neutral account of the legal proceedings, citing sources and presenting both sides of the story.  It avoids subjective language and focuses on verifiable facts, such as court documents, official statements, and reported actions. While it involves a controversial matter, the reporting maintains objectivity and doesn't engage in any form of bias.",1,0,0,0,0,0,,,,,,
66d5f59c6dfd3b531f3f5b13,"Another suspect arrested over 12-year-old girl’s rape, murder in Karachi",https://www.dawn.com/news/1856399/another-suspect-arrested-over-12-year-old-girls-rape-murder-in-karachi,DAWN,"The article reports on the arrest of a suspect in a rape and murder case, citing police sources and providing details of the crime, the investigation, and related statistics on child abuse.  It uses neutral language, attributes information to specific sources, and does not display any clear signs of bias such as spin, sensationalism, mudslinging, or omission of source.",1,0,0,0,0,0,,,,,,
66d5f59c6dfd3b531f3f5b14,2 policemen injured in late-night TTP attack on Mianwali checkpost,https://www.dawn.com/news/1856385/2-policemen-injured-in-late-night-ttp-attack-on-mianwali-checkpost,DAWN,"The article presents objective reporting of a TTP attack on a Mianwali checkpost. It quotes official sources like the Punjab police spokesperson and IG Punjab Dr. Usman Anwar, providing verifiable information about the attack, injuries, and ongoing search operations.  The article uses neutral language and avoids sensationalism or subjective interpretations. While it describes the TTP as ""Khawariji terrorists,"" this is a direct quote from official government statements, not the article's own opinion.",1,0,0,0,0,0,,,,,,
66d5f59c6dfd3b531f3f5b15,Closure of Torkham road causes whopping monetary loss to national kitty,https://www.dawn.com/news/1856256/closure-of-torkham-road-causes-whopping-monetary-loss-to-national-kitty,DAWN,"The article presents a factual account of the economic losses resulting from the Torkham highway blockade.  It cites specific figures for daily losses (Rs540 million and $2.5 million), quotes sources such as customs authorities, clearing agents, and stranded drivers, and provides details on the types of goods affected. The reporting is objective, presenting both the economic impact and the human toll on stranded drivers without overt emotional language or subjective interpretation. While it mentions the protesters' demands, it does not take sides or express opinions on the merits of their cause. The article attributes information to specific sources and provides context to support its claims.",1,0,0,0,0,0,,,,,,
66d5f59c6dfd3b531f3f5b16,Landlord in Sargodha held for killing farm employee,https://www.dawn.com/news/1856238/landlord-in-sargodha-held-for-killing-farm-employee,DAWN,"The article presents a factual account of the events, citing specific details such as names, dates, locations, and police statements. It reports on two separate incidents objectively without employing sensational language or subjective opinions.  The article attributes information to credible sources, namely police reports and official statements. No evidence of spin, sensationalism, mudslinging, omission of source, or opinion presented as fact is present.",1,0,0,0,0,0,,,,,,
66d5f59c6dfd3b531f3f5b17,Punjab police poke holes in law for parallel authority,https://www.dawn.com/news/1856313/punjab-police-poke-holes-in-law-for-parallel-authority,DAWN,"The article presents a balanced account of the Punjab police's concerns regarding a proposed parallel law enforcement authority.  It includes quotes and statements from both sides of the issue, the Punjab police and the chairman of the Punjab Planning and Development Board. The article objectively presents the arguments for and against the proposal, without using subjective or emotionally charged language. It also lays out the factual details of the proposed authority's structure and powers, and the police department's concerns regarding resource allocation, potential conflicts, and the risk of overlapping jurisdictions.  The article does not appear to promote a particular viewpoint or omit any relevant information.",1,0,0,0,0,0,,,,,,
66d5f59c6dfd3b531f3f5b18,Suspect ‘tortured to death’; Narowal police term it suicide,https://www.dawn.com/news/1856229/suspect-tortured-to-death-narowal-police-term-it-suicide,DAWN,"The article presents conflicting accounts of the suspect's death as fact without fully resolving the discrepancies.  The police claim the suspect committed suicide, while the family alleges torture. The article presents both claims without clearly indicating which version is more likely to be true or providing enough evidence to support either claim definitively.  The use of phrases like ""allegedly killed by torture"" and ""police claimed that he had committed suicide"" presents these as facts when they are competing claims.",0,0,0,1,0,0,,,,,,
66d5f59c6dfd3b531f3f5b19,Five dead as flash floods devastate northern Balochistan,https://www.dawn.com/news/1856315/five-dead-as-flash-floods-devastate-northern-balochistan,DAWN,"The article reports on the flash floods in Balochistan in a neutral and objective manner. It provides factual information about the number of casualties, affected areas, and weather forecasts, citing credible sources such as the Pakistan Meteorological Department.  There is no evidence of spin, sensationalism, mudslinging, or omission of sources. The language used is objective and avoids subjective interpretations or emotional appeals.",1,0,0,0,0,0,,,,,,
66d5f59c6dfd3b531f3f5b1a,Imran’s chancellorship bid criticised in UK paper,https://www.dawn.com/news/1856321/imrans-chancellorship-bid-criticised-in-uk-paper,DAWN,"The article presents opinions as facts by characterizing Imran Khan's views as ""controversial"" and ""regressive"" without providing direct evidence or context to support these claims.  The author uses subjective language like ""unsuitable candidate"" and ""poorly aligns"" to express a negative opinion of Khan's candidacy, rather than relying on objective criteria.  Additionally, the article selectively highlights negative aspects of Khan's views while presenting Lady Elish Angiolini's candidacy in a more positive light without fully exploring her potential shortcomings.",0,0,0,1,0,0,,,,,,
66d5f59c6dfd3b531f3f5b1b,"One killed, four injured in Quetta, Bajaur blasts",https://www.dawn.com/news/1856342/one-killed-four-injured-in-quetta-bajaur-blasts,DAWN,"The article reports on the bombings in Quetta and Bajaur with factual details, including the number of casualties, location of the blasts, and statements from officials. It attributes information to specific sources like police officials, hospital spokespeople, and the Balochistan Chief Minister.  While the Chief Minister offers opinions on the cause of unrest in Balochistan and the involvement of external forces, these are presented as his perspective and are not presented as indisputable facts. The article maintains an objective tone and does not engage in sensationalism, mudslinging, or omission of sources.",1,0,0,0,0,0,,,,,,
66d5f59c6dfd3b531f3f5b1c,"PTI snubs govt, looks to powers that be for talks",https://www.dawn.com/news/1856350/pti-snubs-govt-looks-to-powers-that-be-for-talks,DAWN,"The article presents claims as facts without sufficient evidence. For example, the statement that the government is ""desperate"" to extend the tenure of Chief Justice Qazi Faez Isa and that the incumbent rulers came to power through rigging in the Feb 8 elections are opinions presented as facts without providing concrete evidence.  Additionally, the claim that the postponement of the Aug 22 event ""showed that there was some sort of contact"" between the PTI and the establishment is speculative and lacks supporting details.",0,0,0,1,0,0,,,,,,
66d5f5dbd1a6b4c7c51a4135,Senate bill seeks to increase number of SC judges to 21,https://www.thenews.com.pk/latest/1226371-senate-bill-seeks-to-increase-number-of-sc-judges-to-21,THE NEWS INTERNATIONAL,"The article reports on a Senate bill seeking to increase the number of Supreme Court judges. It presents the information objectively, without using subjective language or sensationalism.  The article does not contain any unsupported claims, personal attacks, or omissions of sources. It provides factual information about the bill and its purpose.",1,0,0,0,0,0,,,,,,
66d5f5dbd1a6b4c7c51a4136,Law minister puts speculations about CJP Isa's extension to rest,https://www.thenews.com.pk/latest/1226361-law-minister-rules-out-possibility-of-cjp-isas-extension,THE NEWS INTERNATIONAL,"The article presents information objectively, reporting on a statement by the law minister without using subjective language, exaggeration, or personal attacks.  It directly quotes the minister and provides context regarding the timing and subject of the statement. There are no indications of spin, sensationalism, mudslinging, omission of source, or opinion presented as fact.",1,0,0,0,0,0,,,,,,
66d5f5dbd1a6b4c7c51a4137,SIMs of users with expired CNICs to be suspended by PTA,https://www.thenews.com.pk/latest/1226327-sims-of-users-with-expired-cnics-to-be-suspended-by-pta,THE NEWS INTERNATIONAL,"The article reports on a decision by the Pakistan Telecommunication Authority to suspend SIMs of users with expired CNICs.  It presents the information in a neutral and objective manner, without using sensational language, subjective opinions, or unsupported claims. The source of the information is clearly stated, and there is no evidence of bias.",1,0,0,0,0,0,,,,,,
66d5f5dbd1a6b4c7c51a4138,Terrorists attack Mianwali checkpost injuring two cops,https://www.thenews.com.pk/latest/1226324-terrorists-attack-mianwali-checkpost-injuring-two-cops,THE NEWS INTERNATIONAL,"The article reports on the attack objectively, providing factual information without subjective language or unsupported claims. It attributes the information to a credible news source, Geo News, and includes a reference to Reuters. There are no signs of spin, sensationalism, mudslinging, or omission of sources.",1,0,0,0,0,0,,,,,,
66d5f5dbd1a6b4c7c51a4139,PML-N refutes claims about holding talks with PTI,https://www.thenews.com.pk/latest/1226292-khawaja-asif-says-pti-not-sincere-in-holding-talks,THE NEWS INTERNATIONAL,"The article presents a factual report of a statement made by a federal minister, refuting media reports. It does not contain subjective language, sensationalism, or any other indicators of bias.",1,0,0,0,0,0,,,,,,
66d5f5dbd1a6b4c7c51a413a,'Dil Ka Rishta' earns massive praise at ISNA's annual gathering in Dallas,https://www.thenews.com.pk/latest/1226305-dil-ka-rishta-earns-massive-praise-at-isnas-annual-gathering-in-dallas,THE NEWS INTERNATIONAL,"The article presents a factual report of Dil Ka Rishta's reception at ISNA's annual gathering, without exhibiting any signs of bias such as spin, opinion presented as fact, sensationalism, mudslinging, or omission of source.  The article provides objective information regarding the event and the app's positive reception.",1,0,0,0,0,0,,,,,,
66d5f5dbd1a6b4c7c51a413b,PMD forecasts more rains across Pakistan under new monsoon system,https://www.thenews.com.pk/latest/1226288-pmd-forecasts-more-rains-across-pakistan-under-new-monsoon-system,THE NEWS INTERNATIONAL,"The article presents information from the Pakistan Meteorological Department about upcoming rains, without employing subjective language, unsupported claims, or sensationalism.  It sticks to factual reporting.",1,0,0,0,0,0,,,,,,
66d5f5dbd1a6b4c7c51a413c,"Two boys, man die after falling into 120-foot-deep well in Karachi",https://www.thenews.com.pk/latest/1226106-two-boys-man-die-after-falling-into-120-foot-deep-well-in-karachi,THE NEWS INTERNATIONAL,"The article reports on a tragic accident in a neutral and objective manner.  It provides factual details, such as the location, depth of the well, and the number of victims, without using sensational or subjective language. The reporting is straightforward and avoids any opinion or bias.",1,0,0,0,0,0,,,,,,
66d5f5dbd1a6b4c7c51a413d,FO terms Indian FM's remarks on Kashmir 'dangerously delusional',https://www.thenews.com.pk/latest/1226096-fo-terms-indian-fms-remarks-on-kashmir-dangerously-delusional,THE NEWS INTERNATIONAL,"The article presents a neutral report of the Pakistani Foreign Office's rejection of the Indian External Affairs Minister's statement on Kashmir.  It includes a direct quote and attribution, and doesn't employ sensationalist language or subjective interpretations.",1,0,0,0,0,0,,,,,,
66d5f5dbd1a6b4c7c51a413e,Terrorists undermining Pakistan in the name of nationalism: Balochistan CM,https://www.thenews.com.pk/latest/1226098-terrorists-undermining-pakistan-in-the-name-of-nationalism-balochistan-cm,THE NEWS INTERNATIONAL,"The article reports on a press conference given by Balochistan CM Sarfraz Bugti, directly quoting his statements on the attacks.  It does not use sensational language, make unsupported claims, or engage in mudslinging. The article objectively presents the CM's stance and doesn't amplify or endorse his opinions.",1,0,0,0,0,0,,,,,,
